Date,Open,High,Low,Close,Adj Close,Volume,Dummy,Damage,Dummy_over_0.5,Damage_over_0.5,Dummy_over_0.75,Damage_over_0.75,Dummy_over_0.90,Damage_over_0.90
15.10.2010,9780.000000,9810.000000,9730.000000,9760.000000,8189.419434,259,0,0,0,0,0,0,0,0
18.10.2010,9830.000000,9980.000000,9830.000000,9970.000000,8365.626953,538,0,0,0,0,0,0,0,0
19.10.2010,10040.000000,10120.000000,10040.000000,10050.000000,8432.752930,873,0,0,0,0,0,0,0,0
20.10.2010,9990.000000,10000.000000,9900.000000,9970.000000,8365.626953,432,0,0,0,0,0,0,0,0
21.10.2010,9960.000000,9980.000000,9880.000000,9940.000000,8340.454102,26,0,0,0,0,0,0,0,0
22.10.2010,9950.000000,9950.000000,9930.000000,9930.000000,8332.062500,106,0,0,0,0,0,0,0,0
25.10.2010,9920.000000,9920.000000,9800.000000,9800.000000,8222.981445,109,0,0,0,0,0,0,0,0
26.10.2010,9930.000000,9940.000000,9910.000000,9920.000000,8323.673828,66,0,0,0,0,0,0,0,0
27.10.2010,9900.000000,9900.000000,9800.000000,9840.000000,8256.545898,176,0,0,0,0,0,0,0,0
28.10.2010,9800.000000,9850.000000,9780.000000,9850.000000,8264.936523,50,0,0,0,0,0,0,0,0
29.10.2010,9800.000000,10130.000000,9780.000000,10110.000000,8483.098633,533,0,0,0,0,0,0,0,0
01.11.2010,10110.000000,10110.000000,10030.000000,10030.000000,8415.971680,33,0,0,0,0,0,0,0,0
02.11.2010,10060.000000,10060.000000,10000.000000,10010.000000,8399.190430,36,0,0,0,0,0,0,0,0
04.11.2010,10120.000000,10140.000000,10030.000000,10070.000000,8449.534180,92,0,0,0,0,0,0,0,0
05.11.2010,10150.000000,10210.000000,10050.000000,10100.000000,8474.705078,193,0,0,0,0,0,0,0,0
08.11.2010,10170.000000,10170.000000,10070.000000,10120.000000,8491.489258,43,0,0,0,0,0,0,0,0
09.11.2010,10150.000000,10200.000000,10150.000000,10180.000000,8541.833008,59,0,0,0,0,0,0,0,0
10.11.2010,10200.000000,10250.000000,10200.000000,10210.000000,8567.004883,51,0,0,0,0,0,0,0,0
11.11.2010,10200.000000,10250.000000,10170.000000,10170.000000,8533.443359,234,0,0,0,0,0,0,0,0
12.11.2010,10180.000000,10220.000000,10170.000000,10170.000000,8533.443359,164,0,0,0,0,0,0,0,0
15.11.2010,10160.000000,10220.000000,10160.000000,10220.000000,8575.397461,148,0,0,0,0,0,0,0,0
16.11.2010,10170.000000,10170.000000,10060.000000,10060.000000,8441.145508,86,0,0,0,0,0,0,0,0
17.11.2010,10100.000000,10130.000000,10100.000000,10130.000000,8499.879883,342,0,0,0,0,0,0,0,0
18.11.2010,10150.000000,10200.000000,10130.000000,10200.000000,8558.615234,60,0,0,0,0,0,0,0,0
19.11.2010,10200.000000,10200.000000,10170.000000,10170.000000,8533.443359,93,0,0,0,0,0,0,0,0
22.11.2010,10190.000000,10200.000000,10170.000000,10200.000000,8558.615234,88,0,0,0,0,0,0,0,0
24.11.2010,10120.000000,10180.000000,10120.000000,10160.000000,8525.051758,31,0,0,0,0,0,0,0,0
25.11.2010,10140.000000,10140.000000,10070.000000,10100.000000,8474.705078,399,0,0,0,0,0,0,0,0
26.11.2010,10050.000000,10140.000000,10050.000000,10140.000000,8508.269531,31,0,0,0,0,0,0,0,0
29.11.2010,10130.000000,10240.000000,10130.000000,10220.000000,8575.397461,144,0,0,0,0,0,0,0,0
30.11.2010,10250.000000,10270.000000,10160.000000,10160.000000,8525.051758,396,0,0,0,0,0,0,0,0
01.12.2010,10190.000000,10190.000000,10170.000000,10190.000000,8550.222656,15,0,0,0,0,0,0,0,0
02.12.2010,10230.000000,10240.000000,10150.000000,10150.000000,8516.659180,106,0,0,0,0,0,0,0,0
03.12.2010,10170.000000,10170.000000,10160.000000,10160.000000,8525.051758,42,0,0,0,0,0,0,0,0
06.12.2010,10160.000000,10180.000000,10160.000000,10180.000000,8541.833008,260,0,0,0,0,0,0,0,0
07.12.2010,10180.000000,10240.000000,10180.000000,10240.000000,8592.177734,93,0,0,0,0,0,0,0,0
08.12.2010,10270.000000,10290.000000,10260.000000,10260.000000,8608.958984,277,0,0,0,0,0,0,0,0
09.12.2010,10270.000000,10300.000000,10220.000000,10240.000000,8592.177734,129,0,0,0,0,0,0,0,0
10.12.2010,10250.000000,10250.000000,10250.000000,10250.000000,8600.567383,35,0,0,0,0,0,0,0,0
13.12.2010,10250.000000,10250.000000,10230.000000,10230.000000,8583.786133,131,0,0,0,0,0,0,0,0
14.12.2010,10260.000000,10290.000000,10260.000000,10290.000000,8634.132813,109,0,0,0,0,0,0,0,0
15.12.2010,10320.000000,10320.000000,10270.000000,10290.000000,8634.132813,49,0,0,0,0,0,0,0,0
16.12.2010,10280.000000,10280.000000,10270.000000,10270.000000,8617.351563,327,0,0,0,0,0,0,0,0
17.12.2010,10240.000000,10250.000000,10210.000000,10220.000000,8575.397461,496,0,0,0,0,0,0,0,0
20.12.2010,10220.000000,10220.000000,10180.000000,10210.000000,8567.004883,85,0,0,0,0,0,0,0,0
21.12.2010,10230.000000,10250.000000,10230.000000,10250.000000,8600.567383,838,0,0,0,0,0,0,0,0
